Time used gen_solv: 0.002674
Time used Special_solv: 0.001763
v:                 v_:
     0.14878581          0.14878581
     0.14877583          0.14877583
     0.14876585          0.14876585
     0.14875587          0.14875587
     0.14874589          0.14874589
     0.14873591          0.14873591
     0.14872593          0.14872593
     0.14871595          0.14871595
     0.14870597          0.14870597
     0.14869599          0.14869599
     0.14868601          0.14868601
     0.14867604          0.14867604
     0.14866606          0.14866606
     0.14865608          0.14865608
      0.1486461           0.1486461
     0.14863612          0.14863612
     0.14862614          0.14862614
     0.14861616          0.14861616
     0.14860618          0.14860618
      0.1485962           0.1485962
     0.14858622          0.14858622
     0.14857624          0.14857624
     0.14856626          0.14856626
     0.14855628          0.14855628
      0.1485463           0.1485463
     0.14853632          0.14853632
     0.14852635          0.14852635
     0.14851637          0.14851637
     0.14850639          0.14850639
     0.14849641          0.14849641
     0.14848643          0.14848643
     0.14847645          0.14847645
     0.14846647          0.14846647
     0.14845649          0.14845649
     0.14844651          0.14844651
     0.14843653          0.14843653
     0.14842655          0.14842655
     0.14841657          0.14841657
     0.14840659          0.14840659
     0.14839661          0.14839661
     0.14838663          0.14838663
     0.14837665          0.14837665
     0.14836667          0.14836668
      0.1483567           0.1483567
     0.14834672          0.14834672
     0.14833674          0.14833674
     0.14832676          0.14832676
     0.14831678          0.14831678
      0.1483068           0.1483068
     0.14829682          0.14829682
     0.14828684          0.14828684
     0.14827686          0.14827686
     0.14826688          0.14826688
      0.1482569           0.1482569
     0.14824692          0.14824692
     0.14823694          0.14823694
     0.14822696          0.14822696
     0.14821698          0.14821698
       0.148207            0.148207
     0.14819702          0.14819703
     0.14818705          0.14818705
     0.14817707          0.14817707
     0.14816709          0.14816709
     0.14815711          0.14815711
     0.14814713          0.14814713
     0.14813715          0.14813715
     0.14812717          0.14812717
     0.14811719          0.14811719
     0.14810721          0.14810721
     0.14809723          0.14809723
     0.14808725          0.14808725
     0.14807727          0.14807727
     0.14806729          0.14806729
     0.14805731          0.14805731
     0.14804733          0.14804733
     0.14803735          0.14803735
     0.14802737          0.14802737
     0.14801739          0.14801739
     0.14800742          0.14800742
     0.14799744          0.14799744
     0.14798746          0.14798746
     0.14797748          0.14797748
      0.1479675           0.1479675
     0.14795752          0.14795752
     0.14794754          0.14794754
     0.14793756          0.14793756
     0.14792758          0.14792758
      0.1479176           0.1479176
     0.14790762          0.14790762
     0.14789764          0.14789764
     0.14788766          0.14788766
     0.14787768          0.14787768
      0.1478677           0.1478677
     0.14785772          0.14785772
     0.14784774          0.14784774
     0.14783776          0.14783776
     0.14782778          0.14782778
     0.14781781          0.14781781
     0.14780783          0.14780783
     0.14779785          0.14779785
     0.14778787          0.14778787
     0.14777789          0.14777789
     0.14776791          0.14776791
     0.14775793          0.14775793
     0.14774795          0.14774795
     0.14773797          0.14773797
     0.14772799          0.14772799
     0.14771801          0.14771801
     0.14770803          0.14770803
     0.14769805          0.14769805
     0.14768807          0.14768807
     0.14767809          0.14767809
     0.14766811          0.14766811
     0.14765813          0.14765813
     0.14764815          0.14764815
     0.14763817          0.14763817
     0.14762819          0.14762819
     0.14761821          0.14761821
     0.14760824          0.14760824
     0.14759826          0.14759826
     0.14758828          0.14758828
      0.1475783           0.1475783
     0.14756832          0.14756832
     0.14755834          0.14755834
     0.14754836          0.14754836
     0.14753838          0.14753838
      0.1475284           0.1475284
     0.14751842          0.14751842
     0.14750844          0.14750844
     0.14749846          0.14749846
     0.14748848          0.14748848
      0.1474785           0.1474785
     0.14746852          0.14746852
     0.14745854          0.14745854
     0.14744856          0.14744856
     0.14743858          0.14743858
      0.1474286           0.1474286
     0.14741862          0.14741862
     0.14740864          0.14740864
     0.14739866          0.14739866
     0.14738868          0.14738868
      0.1473787          0.14737871
     0.14736873          0.14736873
     0.14735875          0.14735875
     0.14734877          0.14734877
     0.14733879          0.14733879
     0.14732881          0.14732881
     0.14731883          0.14731883
     0.14730885          0.14730885
     0.14729887          0.14729887
     0.14728889          0.14728889
     0.14727891          0.14727891
     0.14726893          0.14726893
     0.14725895          0.14725895
     0.14724897          0.14724897
     0.14723899          0.14723899
     0.14722901          0.14722901
     0.14721903          0.14721903
     0.14720905          0.14720905
     0.14719907          0.14719907
     0.14718909          0.14718909
     0.14717911          0.14717911
     0.14716913          0.14716913
     0.14715915          0.14715915
     0.14714917          0.14714917
     0.14713919          0.14713919
     0.14712921          0.14712921
     0.14711923          0.14711923
     0.14710926          0.14710926
     0.14709928          0.14709928
      0.1470893           0.1470893
     0.14707932          0.14707932
     0.14706934          0.14706934
     0.14705936          0.14705936
